task_id	status	hash	name	exit	submit	start	process	tag	module	container	attempt	script	scratch	workdir	queue	cpus	memory	disk	time	env	error_action	complete	duration	realtime	%cpu	rchar	wchar	syscr	syscw	read_bytes	write_bytes	%mem	vmem	rss	peak_vmem	peak_rss	vol_ctxt	inv_ctxt	native_id	dataset	hardware_type	chunks	threads	hostname	node_type
35	COMPLETED	10/3d8361	similarity_chunk (rectum/3)	0	1633960047689	1633960148000	similarity_chunk	rectum/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=rectum""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input rectum.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/10/3d83611a11bad285ea970813e2c196		1	17179869184					1633965015000.0	4967311.0	4867119.0	98.9	8166880.0	4553693642.0	2631.0	4359.0	7909376.0	4554641408.0	0.4	15814676480.0	273584128.0	15881834496.0	273584128.0	907.0	84916.0	nf-103d83611a11bad285ea970813e2c196	rectum	gpu	4.0	1.0	suncave-29	1080
30	COMPLETED	f2/d812a1	similarity_chunk (rectum/0)	0	1633960047474	1633960161000	similarity_chunk	rectum/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=rectum""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input rectum.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/f2/d812a116050d14f380a2e645e4282a		1	17179869184					1633965234000.0	5186526.0	5071980.0	99.0	8166988.0	4572398366.0	2633.0	4372.0	73728.0	4573503488.0	0.4	15808335872.0	267354112.0	15942602752.0	272617472.0	894.0	67663.0	nf-f2d812a116050d14f380a2e645e4282a	rectum	gpu	4.0	1.0	suncave-11	1080
44	COMPLETED	21/e45588	similarity_chunk (liver/3)	0	1633960048195	1633960149000	similarity_chunk	liver/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=liver""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input liver.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/21/e455882baf42cce283babf527bb4eb		1	17179869184					1633968712000.0	8663805.0	8563315.0	99.6	35133806.0	20151728706.0	4223.0	4224.0	8609792.0	20153118720.0	0.4	11777073152.0	321695744.0	11911340032.0	321695744.0	1013.0	97017.0	nf-21e455882baf42cce283babf527bb4eb	liver	gpu	4.0	1.0	suncave-15	2080Ti
13	COMPLETED	c6/0cbd6b	similarity_chunk (colon/0)	0	1633960046420	1633960158000	similarity_chunk	colon/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=colon""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input colon.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/c6/0cbd6b657f32e1fa9054fe8f523f12		1	17179869184					1633974857000.0	14810580.0	14697907.0	98.2	51563847.0	30339862956.0	5277.0	4374.0	0.0	30342107136.0	0.3	11877781504.0	368775168.0	11911380992.0	369635328.0	693.0	204186.0	nf-c60cbd6b657f32e1fa9054fe8f523f12	colon	gpu	4.0	1.0	suncave-1	2080Ti
36	COMPLETED	f3/3cc78a	similarity_chunk (bladder/0)	0	1633960047572	1633960049000	similarity_chunk	bladder/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bladder""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input bladder.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/f3/3cc78a0720bb192451be8b1b63f783		1	17179869184					1633976168000.0	16120428.0	16118501.0	99.8	31145674.0	17635041694.0	4126.0	4519.0	37883904.0	17636933632.0	0.1	17551441920.0	337297408.0	17618604032.0	337297408.0	1183.0	213354.0	nf-f33cc78a0720bb192451be8b1b63f783	bladder	gpu	4.0	1.0	k8s-chase-ci-01.noc.ucsb.edu	1080Ti
43	COMPLETED	9c/4533ac	similarity_chunk (liver/2)	0	1633960048098	1633960222000	similarity_chunk	liver/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=liver""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input liver.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/9c/4533ace6fcb0205cbc848678ccd29b		1	17179869184					1633976904000.0	16855902.0	16682443.0	99.9	35172442.0	20168363932.0	4226.0	4239.0	57344.0	20173041664.0	0.1	16551776256.0	351326208.0	16618938368.0	351326208.0	1535.0	230897.0	nf-9c4533ace6fcb0205cbc848678ccd29b	liver	gpu	4.0	1.0	k8s-ravi-01.calit2.optiputer.net	titan-xp
4	COMPLETED	54/9f173f	similarity_chunk (esophagus/1)	0	1633960046304	1633960158000	similarity_chunk	esophagus/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=esophagus""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input esophagus.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/54/9f173feb042981fc19013f1b0544a6		1	17179869184					1633978749000.0	18702696.0	18590906.0	98.3	67747593.0	40695030437.0	6343.0	4611.0	8527872.0	40697942016.0	0.3	11911434240.0	397103104.0	11945033728.0	399269888.0	990.0	255537.0	nf-549f173feb042981fc19013f1b0544a6	esophagus	gpu	4.0	1.0	suncave-1	2080Ti
37	COMPLETED	35/dae4d3	similarity_chunk (bladder/1)	0	1633960047803	1633960166000	similarity_chunk	bladder/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bladder""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input bladder.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/35/dae4d3a605b7ee722a7d1a5c0104d9		1	17179869184					1633985124000.0	25076197.0	24958007.0	99.1	31066345.0	17710793734.0	4073.0	4520.0	3538944.0	17715933184.0	0.5	15936122880.0	334835712.0	15936172032.0	334835712.0	967.0	353454.0	nf-35dae4d3a605b7ee722a7d1a5c0104d9	bladder	gpu	4.0	1.0	suncave-13	1080
42	COMPLETED	e7/0b4e1d	similarity_chunk (liver/1)	0	1633960048001	1633960157000	similarity_chunk	liver/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=liver""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input liver.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e7/0b4e1d19be4ea61c38e1c0f8edcc10		1	17179869184					1633988836000.0	28787999.0	28674070.0	98.7	35140131.0	20106372913.0	4230.0	4232.0	3260416.0	20111659008.0	0.5	16036687872.0	343007232.0	16170954752.0	349122560.0	1428.0	434031.0	nf-e70b4e1d19be4ea61c38e1c0f8edcc10	liver	gpu	4.0	1.0	suncave-23	1080
15	COMPLETED	13/d745c2	similarity_chunk (colon/2)	0	1633960046519	1633960157000	similarity_chunk	colon/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=colon""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input colon.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/13/d745c22b99dd40862b65e3f340f05c		1	17179869184					1633988982000.0	28935481.0	28824012.0	98.8	51563878.0	30396091844.0	5276.0	4372.0	4096.0	30401490944.0	0.3	16170950656.0	391925760.0	16271659008.0	392200192.0	1378.0	570353.0	nf-13d745c22b99dd40862b65e3f340f05c	colon	gpu	4.0	1.0	suncave-4	1080Ti
17	COMPLETED	fd/c2aa55	similarity_chunk (colon/3)	0	1633960046815	1633960143000	similarity_chunk	colon/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=colon""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input colon.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/fd/c2aa5561a74a1d85f14a5487418db1		1	17179869184					1633990046000.0	29999185.0	29903108.0	99.0	51566035.0	30283919074.0	5278.0	4372.0	7901184.0	30289293312.0	0.5	16170999808.0	389120000.0	16171048960.0	392966144.0	1244.0	404701.0	nf-fdc2aa5561a74a1d85f14a5487418db1	colon	gpu	4.0	1.0	suncave-9	1080Ti
45	COMPLETED	74/994d78	similarity_chunk (thyroid/0)	0	1633960048292	1633960196000	similarity_chunk	thyroid/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/74/994d78fd3fc2e6197a294e42f41e7d		1	17179869184					1633996175000.0	36126708.0	35979310.0	99.8	63344652.0	36255790851.0	6107.0	4436.0	4833280.0	36261523456.0	0.2	16977235968.0	414048256.0	17044398080.0	414318592.0	1149.0	769610.0	nf-74994d78fd3fc2e6197a294e42f41e7d	thyroid	gpu	4.0	1.0	prp-gpu-2.t2.ucsd.edu	1080Ti
46	COMPLETED	d1/7b95bc	similarity_chunk (thyroid/1)	0	1633960048389	1633960222000	similarity_chunk	thyroid/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/d1/7b95bcf054f3b271b20a05354ce021		1	17179869184					1633996526000.0	36477611.0	36302059.0	100.2	63312880.0	36389662644.0	6041.0	4436.0	9248768.0	36394807296.0	0.1	17719271424.0	414633984.0	17752875008.0	414912512.0	1588.0	609853.0	nf-d17b95bcf054f3b271b20a05354ce021	thyroid	gpu	4.0	1.0	k8s-bharadia-03.sdsc.optiputer.net	1080Ti
14	COMPLETED	b8/794296	similarity_chunk (colon/1)	0	1633960046617	1633960160000	similarity_chunk	colon/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=colon""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input colon.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/b8/794296b3858e73af907c6ee6550b8b		1	17179869184					1634006754000.0	46707383.0	46593169.0	98.5	51570265.0	30364373605.0	5283.0	4373.0	0.0	30370070528.0	0.5	16103899136.0	392392704.0	16204607488.0	393216000.0	1735.0	668542.0	nf-b8794296b3858e73af907c6ee6550b8b	colon	gpu	4.0	1.0	suncave-17	1080
22	COMPLETED	eb/c2be7b	similarity_chunk (kidney/3)	0	1633960047179	1633960191000	similarity_chunk	kidney/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=kidney""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input kidney.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/eb/c2be7b5ed82a773b15d229b922c8d7		1	17179869184					1634018472000.0	58424821.0	58280448.0	99.3	72158826.0	41997258944.0	6483.0	4421.0	5013504.0	42003009536.0	0.6	16053784576.0	411459584.0	16080887808.0	411992064.0	1563.0	929004.0	nf-ebc2be7b5ed82a773b15d229b922c8d7	kidney	gpu	4.0	1.0	uicnrp01.evl.uic.edu	1070
18	COMPLETED	8e/c359ef	similarity_chunk (kidney/0)	0	1633960046715	1633960161000	similarity_chunk	kidney/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=kidney""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input kidney.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/8e/c359efc023db74c862eef9ff2d0b93		1	17179869184					1634023883000.0	63836285.0	63721337.0	98.9	72189507.0	42106993967.0	6553.0	4426.0	7999488.0	42112774144.0	0.5	16177684480.0	395276288.0	16211283968.0	396701696.0	1684.0	817426.0	nf-8ec359efc023db74c862eef9ff2d0b93	kidney	gpu	4.0	1.0	suncave-10	1080
47	FAILED	6f/3e4acf	similarity_chunk (cervix/0)	2147483647	0	0	similarity_chunk	cervix/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/6f/3e4acfa8127ab174246c87ee848b4e		1	15032385536																												
48	FAILED	bc/1f4171	similarity_chunk (cervix/0)	2147483647	0	0	similarity_chunk	cervix/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/bc/1f417197eb5889abfb5be66c060374		1	15032385536																												
90	COMPLETED	32/02deed	similarity_chunk (bile-duct/3)	0	1634231830955	1634232028000	similarity_chunk	bile-duct/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bile-duct""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input bile-duct.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/32/02deede42c221c40bc6246c3d95f02		1	15032385536					1634232476000.0	645045.0	446691.0	94.9	3804309.0	1963511238.0	2342.0	4213.0	950272.0	1963597824.0	0.2	12586561536.0	264171520.0	12720832512.0	264171520.0	777.0	25728.0	nf-3202deede42c221c40bc6246c3d95f02	bile-duct	gpu	4.0	1.0	k8s-chase-ci-10.calit2.optiputer.net	2080Ti
89	COMPLETED	c8/13649b	similarity_chunk (bile-duct/2)	0	1634231795822	1634231796000	similarity_chunk	bile-duct/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=bile-duct""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input bile-duct.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/c8/13649b9a03ce8fb475391d58ac1c70		1	15032385536					1634232795000.0	999178.0	998447.0	98.0	3750676.0	1980488637.0	2313.0	4224.0	6905856.0	1980674048.0	0.3	15807197184.0	262983680.0	15874355200.0	271273984.0	815.0	12093.0	nf-c813649b9a03ce8fb475391d58ac1c70	bile-duct	gpu	4.0	1.0	suncave-23	1080
64	COMPLETED	ec/0e39c1	similarity_chunk (cervix/1)	0	1634231732758	1634231828000	similarity_chunk	cervix/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/ec/0e39c1cf12d9b3ea92f69de8dce5c7		1	15032385536					1634243078000.0	11345242.0	11249674.0	99.3	21774993.0	12257798676.0	3494.0	4471.0	274432.0	12260179968.0	0.2	15969615872.0	317116416.0	16036773888.0	317116416.0	1008.0	154132.0	nf-ec0e39c1cf12d9b3ea92f69de8dce5c7	cervix	gpu	4.0	1.0	suncave-2	1080Ti
77	COMPLETED	a8/6828f1	similarity_chunk (uterus/2)	0	1634231733858	1634231879000	similarity_chunk	uterus/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=uterus""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input uterus.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/a8/6828f12b42bec37e3a799c0ba4293d		1	15032385536					1634243797000.0	12063142.0	11918113.0	99.2	23448610.0	13768784077.0	3609.0	4469.0	684032.0	13770825728.0	0.1	16980418560.0	321794048.0	17114689536.0	321794048.0	905.0	899882.0	nf-a86828f12b42bec37e3a799c0ba4293d	uterus	gpu	4.0	1.0	k8s-chase-ci-03.calit2.optiputer.net	1080Ti
95	COMPLETED	57/7c109a	similarity_chunk (prostate/0)	0	1634232796262	1634232798000	similarity_chunk	prostate/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/57/7c109ab52d2f58bfd9f5a549a6b1a7		1	15032385536					1634246074000.0	13277738.0	13274520.0	97.3	44998634.0	26212339927.0	4897.0	4354.0	122880.0	26213838848.0	0.2	12821602304.0	359817216.0	12922314752.0	360390656.0	1228.0	781224.0	nf-577c109ab52d2f58bfd9f5a549a6b1a7	prostate	gpu	4.0	1.0	k8s-chase-ci-10.calit2.optiputer.net	2080Ti
63	COMPLETED	34/a0ad94	similarity_chunk (cervix/0)	0	1634231733141	1634231796000	similarity_chunk	cervix/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/34/a0ad94607d45ecbc6d6013084bd2bc		1	15032385536					1634247849000.0	16115859.0	16053033.0	98.8	21775005.0	12161790362.0	3495.0	4472.0	7909376.0	12165296128.0	0.4	15899541504.0	297959424.0	15966699520.0	297959424.0	1066.0	217038.0	nf-34a0ad94607d45ecbc6d6013084bd2bc	cervix	gpu	4.0	1.0	suncave-29	1080
