hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
7c/59411e	239	2659101.pbs02	perturb	gene-set-039	perturb (gene-set-039)	COMPLETED	0			1	86400000			1	1623186968753	1623186973108	1623186993110	24357	15701		96.5	0.4	487825408	2369388544	487825408	2369388544	495505672	151452690	42645	36993	9107818	81920	3276	52	/scratch1/btsheal/work/7c/59411e609b04fbcd9a949e8f948100			gene-set-039	15	407	407
90/dd91d7	240	2659106.pbs02	perturb	gene-set-038	perturb (gene-set-038)	COMPLETED	0			1	86400000			1	1623186981624	1623186988107	1623187003110	21486	16145		97.1	0.4	480391168	2366496768	480391168	2366496768	495476900	151419787	42601	36993	620906	49152	3273	51	/scratch1/btsheal/work/90/dd91d70615239ddcac3868e29ed00e			gene-set-038	8	407	407
c2/92cff0	241	2659112.pbs02	perturb	gene-set-040	perturb (gene-set-040)	COMPLETED	0			1	86400000			1	1623186994680	1623187003118	1623187018112	23432	15309		97.2	0.4	490233856	2371477504	490233856	2371477504	495526254	151475694	38067	36993	2410	106496	3274	51	/scratch1/btsheal/work/c2/92cff016634ab3d1d34269a3d7d53b			gene-set-040	20	407	407
d1/db08e1	242	2659117.pbs02	perturb	gene-set-042	perturb (gene-set-042)	COMPLETED	0			1	86400000			1	1623187007775	1623187013914	1623187033112	25337	16925		93.6	1.1	1546649600	26475491328	1546649600	26542600192	495497432	151442908	37406	36993	9075050	73728	4315	63	/scratch1/btsheal/work/d1/db08e11d4084e2fbf3cf488e5555c5			gene-set-042	13	407	407
be/59e964	243	2659121.pbs02	perturb	gene-set-041	perturb (gene-set-041)	COMPLETED	0			1	86400000			1	1623187020926	1623187028109	1623187043112	22186	15465		96.6	0.4	487407616	2370957312	487407616	2370957312	495526263	151475270	34778	36993	9189738	106496	3273	49	/scratch1/btsheal/work/be/59e9646011d600fd0c81159377c0eb			gene-set-041	20	407	407
fb/a8722e	244	2659127.pbs02	perturb	gene-set-044	perturb (gene-set-044)	COMPLETED	0			1	86400000			1	1623187034039	1623187038111	1623187058115	24076	16330		95.4	0.4	480546816	2365710336	480546816	2365710336	495501539	151447929	34590	36993	9091434	77824	3271	53	/scratch1/btsheal/work/fb/a8722eacd3000393832dc414574075			gene-set-044	14	407	407
d2/eed766	245	2659132.pbs02	perturb	gene-set-043	perturb (gene-set-043)	COMPLETED	0			1	86400000			1	1623187047155	1623187053114	1623187068115	20960	15381		96.5	0.4	489213952	2371481600	489213952	2371481600	495518048	151466053	34901	36993	9156970	98304	3271	53	/scratch1/btsheal/work/d2/eed76680920e39d76a1b47a877f862			gene-set-043	18	407	407
47/27e04e	246	2659137.pbs02	perturb	gene-set-045	perturb (gene-set-045)	COMPLETED	0			1	86400000			1	1623187060167	1623187068125	1623187083114	22947	14820		95.7	0.4	489881600	2373566464	489881600	2373566464	495472793	151414876	34080	36993	8976746	45056	5677	52	/scratch1/btsheal/work/47/27e04ea41bcb16dfb20d7ada3abab3			gene-set-045	7	407	407
2a/4d6df0	247	2659142.pbs02	perturb	gene-set-046	perturb (gene-set-046)	COMPLETED	0			1	86400000			1	1623187073220	1623187078113	1623187093114	19894	15940		95.9	0.4	484855808	2367029248	484855808	2367029248	495522149	151471196	41388	36993	1829226	102400	6644	47	/scratch1/btsheal/work/2a/4d6df0c8c8343cbf1a1c6607ef5c10			gene-set-046	19	407	407
9b/405e15	248	2659147.pbs02	perturb	gene-set-047	perturb (gene-set-047)	COMPLETED	0			1	86400000			1	1623187086386	1623187093121	1623187108115	21729	16248		94.5	0.4	480002048	2365714432	480002048	2365714432	495489212	151432963	34078	36993	2251114	61440	3273	47	/scratch1/btsheal/work/9b/405e15c644c587197d3ea02e901015			gene-set-047	11	407	407
90/080a89	249	2659152.pbs02	perturb	gene-set-048	perturb (gene-set-048)	COMPLETED	0			1	86400000			1	1623187099495	1623187108122	1623187123122	23627	15404		96.8	0.4	490397696	2370953216	490397696	2370953216	495509820	151456667	42692	36993	9124202	86016	3272	55	/scratch1/btsheal/work/90/080a89fc06981ffe93cf29bbc58412			gene-set-048	16	407	407
3e/3a87b8	250	2659157.pbs02	perturb	gene-set-050	perturb (gene-set-050)	COMPLETED	0			1	86400000			1	1623187112630	1623187118120	1623187133121	20491	14643		95.8	0.4	495325184	2378002432	495325184	2378002432	495522062	151471165	34088	36993	9173354	102400	3272	53	/scratch1/btsheal/work/3e/3a87b80fdd41619939fdfbb74b3b19			gene-set-050	19	407	407
33/d8fda4	251	2659162.pbs02	perturb	gene-set-049	perturb (gene-set-049)	COMPLETED	0			1	86400000			1	1623187125692	1623187133134	1623187148122	22430	15654		96.6	0.4	488296448	2369658880	488296448	2369658880	495476973	151419542	34079	36993	8993130	49152	3275	47	/scratch1/btsheal/work/33/d8fda48f454b6570908527dad53b7d			gene-set-049	8	407	407
e6/8e86cb	252	2659168.pbs02	perturb	gene-set-052	perturb (gene-set-052)	COMPLETED	0			1	86400000			1	1623187138775	1623187143122	1623187163122	24347	16418		94.9	1.2	1599930368	26511736832	1607270400	26533650432	495481004	151425023	40746	36993	9009514	57344	4346	62	/scratch1/btsheal/work/e6/8e86cbc2ce97cc84c4fce47286c891			gene-set-052	9	407	407
5c/51a419	253	2659172.pbs02	perturb	gene-set-051	perturb (gene-set-051)	COMPLETED	0			1	86400000			1	1623187151937	1623187158122	1623187173124	21187	15656		96.7	0.4	487239680	2369376256	487239680	2369376256	495468754	151410366	34327	36993	1780074	40960	3272	50	/scratch1/btsheal/work/5c/51a419d28dc1ec806f1cc89d94e6a9			gene-set-051	6	407	407
f7/175077	254	2659177.pbs02	perturb	gene-set-053	perturb (gene-set-053)	COMPLETED	0			1	86400000			1	1623187165056	1623187173136	1623187188123	23067	15386		96.8	0.4	483946496	2369650688	483946496	2369650688	495489223	151433749	38285	36993	2242922	65536	3268	51	/scratch1/btsheal/work/f7/175077dd90557517af3242028aa606			gene-set-053	11	407	407
82/0c3008	255	2659182.pbs02	perturb	gene-set-054	perturb (gene-set-054)	COMPLETED	0			1	86400000			1	1623187178103	1623187183123	1623187198123	20020	15578		96.2	0.4	489480192	2370433024	489480192	2370433024	495481072	151424352	34078	36993	9009514	53248	3271	49	/scratch1/btsheal/work/82/0c300837f802ea5094295249cd1f78			gene-set-054	9	407	407
2e/3291a0	256	2659187.pbs02	perturb	gene-set-055	perturb (gene-set-055)	COMPLETED	0			1	86400000			1	1623187191242	1623187198130	1623187213124	21882	16313		93.8	1.2	1623269376	26506727424	1630609408	26514067456	495468683	151410260	42522	36993	8960362	40960	5778	58	/scratch1/btsheal/work/2e/3291a0f9d1abcc424a698663ff1eab			gene-set-055	6	407	407
f0/38100a	257	2659193.pbs02	perturb	gene-set-056	perturb (gene-set-056)	COMPLETED	0			1	86400000			1	1623187204304	1623187213130	1623187228123	23819	15584		95.1	0.4	487821312	2370170880	487821312	2370170880	495501615	151447644	34077	36993	9091434	77824	6644	49	/scratch1/btsheal/work/f0/38100a7a349abb7a68306db0e27a4c			gene-set-056	14	407	407
bb/912780	258	2659197.pbs02	perturb	gene-set-057	perturb (gene-set-057)	COMPLETED	0			1	86400000			1	1623187217513	1623187223122	1623187238125	20612	16389		96.9	0.4	479891456	2365186048	479891456	2365186048	495489214	151433095	45009	36993	9042282	61440	3373	63	/scratch1/btsheal/work/bb/9127801bc1fed4b6f65ff4daf2283d			gene-set-057	11	407	407
1b/e5b083	259	2659202.pbs02	perturb	gene-set-058	perturb (gene-set-058)	COMPLETED	0			1	86400000			1	1623187230621	1623187238132	1623187253124	22503	15625		96.7	0.4	488022016	2369642496	488022016	2369642496	495501608	151447573	34216	36993	9091434	77824	3274	47	/scratch1/btsheal/work/1b/e5b08322bbd2ad981038a795668a5e			gene-set-058	14	407	407
e8/82e87f	260	2659207.pbs02	perturb	gene-set-059	perturb (gene-set-059)	COMPLETED	0			1	86400000			1	1623187243694	1623187248123	1623187263126	19432	14664		96.2	0.4	496308224	2377732096	496308224	2377732096	495522087	151471039	34848	36993	9173354	102400	3275	48	/scratch1/btsheal/work/e8/82e87f2c70471400b55b0314bc2cc9			gene-set-059	19	407	407
52/62920c	261	2659212.pbs02	perturb	gene-set-060	perturb (gene-set-060)	COMPLETED	0			1	86400000			1	1623187256681	1623187263133	1623187278126	21445	15107		96.7	0.4	490676224	2372788224	490676224	2372788224	495526262	151475967	34229	36993	9189738	106496	3271	46	/scratch1/btsheal/work/52/62920c817e89bcf59d778905c98f4e			gene-set-060	20	407	407
89/98bd97	262	2659217.pbs02	perturb	gene-set-061	perturb (gene-set-061)	COMPLETED	0			1	86400000			1	1623187269684	1623187273125	1623187293127	23443	15203		96.5	0.4	486076416	2371481600	486076416	2371481600	495509763	151456296	39924	36993	9124202	86016	4241	48	/scratch1/btsheal/work/89/98bd979dfba90533664d13e86bf89e			gene-set-061	16	407	407
26/1ef682	263	2659222.pbs02	perturb	gene-set-062	perturb (gene-set-062)	COMPLETED	0			1	86400000			1	1623187282872	1623187288126	1623187303128	20256	15428		96.7	0.4	488259584	2371215360	488259584	2371215360	495518043	151465912	34078	36993	1829226	94208	3272	53	/scratch1/btsheal/work/26/1ef682b7994b5f79aaab11dee29e70			gene-set-062	18	407	407
ab/6f0e23	264	2659231.pbs02	perturb	gene-set-064	perturb (gene-set-064)	COMPLETED	0			1	86400000			1	1623187296328	1623187303136	1623187318129	21801	15870		97.3	0.4	481669120	2367528960	481669120	2367528960	495493326	151438532	37386	36993	2410	69632	3273	51	/scratch1/btsheal/work/ab/6f0e2367e0007a8ec706dd05895bfe			gene-set-064	12	407	407
18/4b43d9	265	2659243.pbs02	perturb	gene-set-065	perturb (gene-set-065)	COMPLETED	0			1	86400000			1	1623187309551	1623187313125	1623187333129	23578	16065		94.2	0.4	485736448	2366509056	485736448	2366509056	495476972	151419626	35372	36993	8993130	49152	3269	44	/scratch1/btsheal/work/18/4b43d98110a2aef3b9c3ee6e3e6921			gene-set-065	8	407	407
85/591133	266	2659247.pbs02	perturb	gene-set-063	perturb (gene-set-063)	COMPLETED	0			1	86400000			1	1623187322709	1623187328813	1623187348128	25419	17590		92.0	0.5	680796160	13730807808	717295616	13797916672	495526073	151475448	34470	36993	9189738	106496	5730	59	/scratch1/btsheal/work/85/591133473f6b1caa20d008ebe30f08			gene-set-063	20	407	407
3b/31497d	267	2659252.pbs02	perturb	gene-set-066	perturb (gene-set-066)	COMPLETED	0			1	86400000			1	1623187335888	1623187343127	1623187358130	22242	16039		96.1	0.4	483332096	2366238720	483332096	2366238720	495493399	151438128	42557	36993	9058666	69632	6647	46	/scratch1/btsheal/work/3b/31497de2d0c102a5a47fb620550fa8			gene-set-066	12	407	407
0a/8c5ec1	268	2659258.pbs02	perturb	gene-set-067	perturb (gene-set-067)	COMPLETED	0			1	86400000			1	1623187349881	1623187358139	1623187373134	23253	15688		96.8	0.4	483643392	2368598016	483643392	2368598016	495472785	151415009	34077	36993	8976746	45056	3275	57	/scratch1/btsheal/work/0a/8c5ec17d3aace4d2aa779077aacf21			gene-set-067	7	407	407
6f/558ff2	269	2659263.pbs02	perturb	gene-set-068	perturb (gene-set-068)	COMPLETED	0			1	86400000			1	1623187363002	1623187368132	1623187383134	20132	15519		97.1	0.4	487354368	2370154496	487354368	2370154496	495530361	151480376	34090	36993	2410	110592	3273	49	/scratch1/btsheal/work/6f/558ff2f3bc573a89695ff0e215e786			gene-set-068	21	407	407
d4/f0b4b2	270	2659268.pbs02	perturb	gene-set-069	perturb (gene-set-069)	COMPLETED	0			1	86400000			1	1623187376068	1623187383149	1623187398133	22065	16690		93.5	1.2	1626243072	26515021824	1626243072	26542596096	495497433	151443451	37058	36993	297322	73728	3356	63	/scratch1/btsheal/work/d4/f0b4b2e394de33db5dc4c69832b19f			gene-set-069	13	407	407
b7/284ef2	271	2659276.pbs02	perturb	gene-set-070	perturb (gene-set-070)	COMPLETED	0			1	86400000			1	1623187399494	1623187408131	1623187423138	23644	15180		96.6	0.4	488620032	2371739648	488620032	2371739648	495489292	151433569	34084	36993	9042282	65536	3277	53	/scratch1/btsheal/work/b7/284ef22e94150784889e277ad9d266			gene-set-070	11	407	407
69/c74488	272	2659281.pbs02	perturb	gene-set-072	perturb (gene-set-072)	COMPLETED	0			1	86400000			1	1623187412716	1623187418137	1623187433138	20422	15073		95.2	0.4	488222720	2372272128	488222720	2372272128	495468684	151410147	34079	36993	8960362	40960	4239	52	/scratch1/btsheal/work/69/c744881cfbdf20e6f08638ceeb303b			gene-set-072	6	407	407
ce/05fc40	273	2659286.pbs02	perturb	gene-set-071	perturb (gene-set-071)	COMPLETED	0			1	86400000			1	1623187425877	1623187433145	1623187448141	22264	15776		96.6	0.4	488734720	2372542464	488734720	2372542464	495476915	151419682	36584	36993	8993130	49152	3274	53	/scratch1/btsheal/work/ce/05fc40a27d0baa03766a2bd0d0d685			gene-set-071	8	407	407
90/3dfdd5	274	2659290.pbs02	perturb	gene-set-073	perturb (gene-set-073)	COMPLETED	0			1	86400000			1	1623187439023	1623187448148	1623187463138	24115	16299		94.5	0.4	479248384	2364669952	479248384	2364669952	495468679	151409996	40624	36993	8960362	40960	3375	74	/scratch1/btsheal/work/90/3dfdd581ffd54befab401ca70f8100			gene-set-073	6	407	407
b9/e2ec97	275	2659296.pbs02	perturb	gene-set-075	perturb (gene-set-075)	COMPLETED	0			1	86400000			1	1623187452282	1623187458141	1623187473141	20859	15299		96.9	0.4	488734720	2371211264	488734720	2371211264	495497499	151443051	36635	36993	1804650	73728	3274	50	/scratch1/btsheal/work/b9/e2ec97088caae268885f61f2439020			gene-set-075	13	407	407
e0/3a6057	276	2659300.pbs02	perturb	gene-set-076	perturb (gene-set-076)	COMPLETED	0			1	86400000			1	1623187465497	1623187473148	1623187488140	22643	16819		91.8	1.1	1530138624	26475487232	1530138624	26475487232	495485107	151428674	34077	36993	1956202	57344	5753	66	/scratch1/btsheal/work/e0/3a6057f5278a661122024d7104ca47			gene-set-076	10	407	407
96/dd12fc	277	2659307.pbs02	perturb	gene-set-074	perturb (gene-set-074)	COMPLETED	0			1	86400000			1	1623187478666	1623187483140	1623187503141	24475	15600		95.3	0.4	488419328	2369654784	488419328	2369654784	495489290	151433273	35816	36993	9042282	65536	6645	51	/scratch1/btsheal/work/96/dd12fcf9a401a408ab8e6aaf926afd			gene-set-074	11	407	407
18/ec1283	278	2659311.pbs02	perturb	gene-set-077	perturb (gene-set-077)	COMPLETED	0			1	86400000			1	1623187491753	1623187498137	1623187513140	21387	15184		94.4	0.4	487030784	2372018176	487030784	2372018176	495526194	151475296	34078	36993	9189738	106496	3273	46	/scratch1/btsheal/work/18/ec12832904e6d270fc7cef37e91df7			gene-set-077	20	407	407
ed/c4af00	279	2659316.pbs02	perturb	gene-set-078	perturb (gene-set-078)	COMPLETED	0			1	86400000			1	1623187504845	1623187513148	1623187528143	23298	15401		96.7	0.4	487903232	2371211264	487903232	2371211264	495513940	151461410	42823	36993	9140586	90112	3274	47	/scratch1/btsheal/work/ed/c4af00967a396e38faa62abdfc0140			gene-set-078	17	407	407
fc/aa148c	280	2659321.pbs02	perturb	gene-set-080	perturb (gene-set-080)	COMPLETED	0			1	86400000			1	1623187517898	1623187523140	1623187538142	20244	16160		96.8	0.4	480870400	2366767104	480870400	2366767104	495509698	151456010	34079	36993	9124202	86016	3271	58	/scratch1/btsheal/work/fc/aa148ca065c5639294cbb20bfd1023			gene-set-080	16	407	407
90/978892	281	2659326.pbs02	perturb	gene-set-081	perturb (gene-set-081)	COMPLETED	0			1	86400000			1	1623187530960	1623187538149	1623187553140	22180	15411		95.6	0.4	487682048	2370707456	487682048	2370707456	495513935	151461768	35392	36993	2410	90112	3267	46	/scratch1/btsheal/work/90/978892a0831e09bf4c15438d84d8f5			gene-set-081	17	407	407
5d/541dcf	282	2659330.pbs02	perturb	gene-set-079	perturb (gene-set-079)	COMPLETED	0			1	86400000			1	1623187544180	1623187548141	1623187568143	23963	15932		96.7	0.4	483217408	2367287296	483217408	2367287296	495476907	151419549	34095	36993	149866	49152	4245	54	/scratch1/btsheal/work/5d/541dcf47e6d54fd3571e19f8a2e8c8			gene-set-079	8	407	407
e8/b504e9	283	2659335.pbs02	perturb	gene-set-082	perturb (gene-set-082)	COMPLETED	0			1	86400000			1	1623187557152	1623187563142	1623187578143	20991	15506		96.7	0.4	489295872	2370428928	489295872	2370428928	495513924	151461181	37112	36993	9140586	90112	3274	48	/scratch1/btsheal/work/e8/b504e9eea0a1dc8cd17113de5f9b6e			gene-set-082	17	407	407
75/72a715	284	2659340.pbs02	perturb	gene-set-083	perturb (gene-set-083)	COMPLETED	0			1	86400000			1	1623187570339	1623187578153	1623187593142	22803	14880		96.2	0.4	488955904	2373312512	488955904	2373312512	495517965	151465800	34077	36993	9156970	94208	3277	51	/scratch1/btsheal/work/75/72a71586f34a1e66695a365f4203da			gene-set-083	18	407	407
55/3b37f7	285	2659345.pbs02	perturb	gene-set-084	perturb (gene-set-084)	COMPLETED	0			1	86400000			1	1623187583641	1623187588140	1623187608142	24501	15727		96.6	0.4	488075264	2368856064	488075264	2368856064	495513923	151461861	37817	36993	9140586	90112	3276	49	/scratch1/btsheal/work/55/3b37f793297ba7a84e18fb8c1191e4			gene-set-084	17	407	407
d7/eb9bac	286	2659350.pbs02	perturb	gene-set-085	perturb (gene-set-085)	COMPLETED	0			1	86400000			1	1623187596715	1623187603142	1623187618144	21429	15856		94.0	0.4	481443840	2367283200	481443840	2367283200	495501540	151447786	50202	36993	9091434	77824	5674	45	/scratch1/btsheal/work/d7/eb9bac76aa197b1690b2bcfaea3664			gene-set-085	14	407	407
95/b0db27	287	2659354.pbs02	perturb	gene-set-086	perturb (gene-set-086)	COMPLETED	0			1	86400000			1	1623187609765	1623187618157	1623187633146	23381	15162		96.5	0.4	486739968	2371207168	486739968	2371207168	495513941	151461982	42701	36993	2410	94208	6648	45	/scratch1/btsheal/work/95/b0db27e8e639713aaf0a509f050cc9			gene-set-086	17	407	407
02/e53518	288	2659360.pbs02	perturb	gene-set-087	perturb (gene-set-087)	COMPLETED	0			1	86400000			1	1623187623067	1623187628145	1623187643144	20077	15371		94.2	0.4	484265984	2369638400	484265984	2369638400	495530284	151480517	36638	36993	1861994	110592	3274	55	/scratch1/btsheal/work/02/e53518647477b5b9eca5e9f87fb92f			gene-set-087	21	407	407
19/e2f362	289	2659363.pbs02	perturb	gene-set-088	perturb (gene-set-088)	COMPLETED	0			1	86400000			1	1623187636191	1623187643152	1623187658149	21958	15722		96.7	0.4	489820160	2369646592	489820160	2369646592	495493409	151438252	35867	36993	9058666	69632	3275	52	/scratch1/btsheal/work/19/e2f3622d6fe5905637c8ec5a8d7106			gene-set-088	12	407	407
94/6c184e	290	2659368.pbs02	perturb	gene-set-089	perturb (gene-set-089)	COMPLETED	0			1	86400000			1	1623187649691	1623187658156	1623187673147	23456	14770		96.8	0.4	488411136	2373586944	488411136	2373586944	495468682	151410376	45287	36993	8960362	40960	3273	45	/scratch1/btsheal/work/94/6c184e1060dc145d3c8ec852a8c380			gene-set-089	6	407	407
c5/5e0fbb	291	2659374.pbs02	perturb	gene-set-090	perturb (gene-set-090)	COMPLETED	0			1	86400000			1	1623187663010	1623187668147	1623187683148	20138	15316		96.3	0.4	490713088	2371743744	490713088	2371743744	495468754	151410421	34077	36993	8960362	40960	3270	50	/scratch1/btsheal/work/c5/5e0fbbb2b80f12efa87c11e479e42d			gene-set-090	6	407	407
d7/9fd122	292	2659378.pbs02	perturb	gene-set-091	perturb (gene-set-091)	COMPLETED	0			1	86400000			1	1623187676207	1623187683156	1623187698150	21943	15515		96.3	0.4	483340288	2369396736	483340288	2369396736	495493323	151438508	37801	36993	9058666	69632	4243	50	/scratch1/btsheal/work/d7/9fd12272ebfa2386c1031ea8ccab44			gene-set-091	12	407	407
65/6b6596	293	2659383.pbs02	perturb	gene-set-092	perturb (gene-set-092)	COMPLETED	0			1	86400000			1	1623187689231	1623187693147	1623187713151	23920	15518		97.0	0.4	490045440	2370170880	490045440	2370170880	495468755	151409920	34077	36993	2410	40960	3272	50	/scratch1/btsheal/work/65/6b65965069aaac8f0d54dce82b4985			gene-set-092	6	407	407
e9/8b77c3	294	2659388.pbs02	perturb	gene-set-093	perturb (gene-set-093)	COMPLETED	0			1	86400000			1	1623187702322	1623187708897	1623187723155	20833	15214		97.2	0.4	486465536	2371219456	486465536	2371219456	495509750	151456947	39203	36993	2410	86016	3273	46	/scratch1/btsheal/work/e9/8b77c334b3cf6daf931cccf714187b			gene-set-093	16	407	407
fd/f05545	295	2659393.pbs02	perturb	gene-set-094	perturb (gene-set-094)	COMPLETED	0			1	86400000			1	1623187715412	1623187723162	1623187738155	22743	15333		96.7	0.4	489558016	2370961408	489558016	2370961408	495530349	151480351	41535	36993	9206122	110592	3278	42	/scratch1/btsheal/work/fd/f055452b76be748aecfac6bd8eb753			gene-set-094	21	407	407
d1/7e0f5f	296	2659398.pbs02	perturb	gene-set-095	perturb (gene-set-095)	COMPLETED	0			1	86400000			1	1623187728640	1623187733155	1623187748157	19517	15217		94.4	0.4	484495360	2370433024	484495360	2370433024	495505647	151452533	42058	36993	9107818	81920	5675	45	/scratch1/btsheal/work/d1/7e0f5fbb50bcae0eba434e56fd5104			gene-set-095	15	407	407
f7/7e112d	297	2659404.pbs02	perturb	gene-set-096	perturb (gene-set-096)	COMPLETED	0			1	86400000			1	1623187741793	1623187748163	1623187763158	21365	15935		95.5	0.4	482947072	2367815680	482947072	2367815680	495526256	151475626	34078	36993	9189738	106496	6645	42	/scratch1/btsheal/work/f7/7e112d1d40d2702cf3dfea64dc65de			gene-set-096	20	407	407
7a/1f9b62	298	2659409.pbs02	perturb	gene-set-097	perturb (gene-set-097)	COMPLETED	0			1	86400000			1	1623187754831	1623187763164	1623187778156	23325	15015		95.0	0.4	487084032	2372005888	487084032	2372005888	495481012	151424229	34079	36993	9009514	53248	3270	53	/scratch1/btsheal/work/7a/1f9b622aa2dcc025d11f148062a5ca			gene-set-097	9	407	407
70/d6aa4a	299	2659415.pbs02	perturb	gene-set-098	perturb (gene-set-098)	COMPLETED	0			1	86400000			1	1623187768077	1623187773155	1623187788157	20080	15436		96.4	0.4	490635264	2371219456	490635264	2371219456	495509822	151457104	34078	36993	9124202	86016	3271	46	/scratch1/btsheal/work/70/d6aa4a9df273b7960c40e1eca0734f			gene-set-098	16	407	407
50/ab2ccc	301	2659425.pbs02	perturb	gene-set-099	perturb (gene-set-099)	COMPLETED	0			1	86400000			1	1623187794498	1623187798156	1623187818162	23664	15413		96.7	0.4	487378944	2371219456	487378944	2371219456	495530358	151480841	37658	36993	1841514	110592	3273	54	/scratch1/btsheal/work/50/ab2ccc59877e825f7b98fb2682c505			gene-set-099	21	407	407
bd/473e35	203	2667144.pbs02	perturb	gene-set-000	perturb (gene-set-000)	COMPLETED	0			1	86400000			1	1623207373178	1623207381919	1623207402660	29482	16606		95.3	1.2	1623916544	26519531520	1623916544	26586640384	495477011	151393612	37347	36993	32266602	24576	3384	57	/scratch1/btsheal/work/bd/473e35bf548b8c80efb359d2617202			gene-set-000	8	650	164
40/8950ff	201	2667137.pbs02	perturb	gene-set-001	perturb (gene-set-001)	COMPLETED	0			1	86400000			1	1623207346881	1623207402653	1623207416933	70052	15701		97.4	0.4	552017920	2431709184	552017920	2431709184	495493456	151400867	46130	36993	39528810	32768	3313	52	/scratch1/btsheal/work/40/8950ffbfaee9dad9a46ab3809c9e46			gene-set-001	12	650	164
53/70ade1	204	2667146.pbs02	perturb	gene-set-004	perturb (gene-set-004)	COMPLETED	0			1	86400000			1	1623207386309	1623207402666	1623207416946	30637	16738		94.8	1.2	1579929600	26514124800	1579929600	26581233664	495509802	151408499	37789	36993	39594346	36864	7415	58	/scratch1/btsheal/work/53/70ade1bc13c3fc4cbc2482c43bda32			gene-set-004	16	650	164
44/b445bb	206	2667154.pbs02	perturb	gene-set-005	perturb (gene-set-005)	COMPLETED	0			1	86400000			1	1623207412460	1623207416954	1623207431938	19478	15564		97.1	0.4	561254400	2438987776	561254400	2438987776	495505757	151406636	38163	36993	2410	36864	3278	42	/scratch1/btsheal/work/44/b445bba393b9f04693d722c5d718b4			gene-set-005	15	650	164
92/773c4e	202	2667142.pbs02	perturb	gene-set-002	perturb (gene-set-002)	COMPLETED	0			1	86400000			1	1623207359944	1623207426929	1623207441932	81988	15472		97.2	0.4	562700288	2440585216	562700288	2440585216	495493448	151400988	37484	36993	9058666	32768	3274	51	/scratch1/btsheal/work/92/773c4e07d42afbbb98a414e362d8da			gene-set-002	12	650	164
4a/46abce	207	2667159.pbs02	perturb	gene-set-006	perturb (gene-set-006)	COMPLETED	0			1	86400000			1	1623207425456	1623207431946	1623207446945	21489	15566		95.9	0.4	554131456	2438733824	554131456	2438733824	495476948	151393524	37498	36993	8993130	24576	3282	46	/scratch1/btsheal/work/4a/46abcee7013dd7fceb34a352db7be1			gene-set-006	8	650	164
20/5ff1dd	208	2667163.pbs02	perturb	gene-set-008	perturb (gene-set-008)	COMPLETED	0			1	86400000			1	1623207438636	1623207441943	1623207462838	24202	16110		97.3	0.4	550154240	2430382080	550154240	2430382080	495530405	151417859	36650	36993	1845610	49152	3275	50	/scratch1/btsheal/work/20/5ff1dd53474846abc8a293b9b0f6de			gene-set-008	21	650	164
ab/41968c	209	2667168.pbs02	perturb	gene-set-007	perturb (gene-set-007)	COMPLETED	0			1	86400000			1	1623207451640	1623207456931	1623207471933	20293	16294		95.7	0.4	559177728	2438746112	559177728	2438746112	495530417	151417734	34079	36993	9206122	49152	6649	49	/scratch1/btsheal/work/ab/41968cada6bf6a984c40712b89ebd8			gene-set-007	21	650	164
d2/660481	205	2667149.pbs02	perturb	gene-set-003	perturb (gene-set-003)	COMPLETED	0			1	86400000			1	1623207399422	1623207462830	1623207481975	82553	17158		97.4	1.2	1623605248	26581233664	1623605248	26581233664	495513983	151410246	39929	36993	9140586	40960	3345	63	/scratch1/btsheal/work/d2/660481c116555f29de98d91880fb98			gene-set-003	17	650	164
18/4e0293	210	2667174.pbs02	perturb	gene-set-010	perturb (gene-set-010)	COMPLETED	0			1	86400000			1	1623207464796	1623207471946	1623207486931	22135	16586		96.2	1.2	1671827456	26581233664	1671827456	26648342528	495530395	151417917	37063	36993	1837418	49152	6733	63	/scratch1/btsheal/work/18/4e029357f7994fdb655898462d9c63			gene-set-010	21	650	164
1a/307089	211	2667178.pbs02	perturb	gene-set-009	perturb (gene-set-009)	COMPLETED	0			1	86400000			1	1623207477873	1623207481986	1623207496930	19057	14962		97.3	0.4	561594368	2442207232	561594368	2442207232	495489334	151399098	36022	36993	1808746	28672	3274	49	/scratch1/btsheal/work/1a/307089d4fe3e5ce083075f159fe973			gene-set-009	11	650	164
b9/6ab648	212	2667183.pbs02	perturb	gene-set-012	perturb (gene-set-012)	COMPLETED	0			1	86400000			1	1623207490946	1623207496939	1623207511929	20983	15249		97.3	0.4	554766336	2432753664	554766336	2432753664	495468801	151389518	41969	36993	1784170	20480	3274	38	/scratch1/btsheal/work/b9/6ab648cdf91afe010bd85be45b108a			gene-set-012	6	650	164
0a/d0083f	213	2667188.pbs02	perturb	gene-set-011	perturb (gene-set-011)	COMPLETED	0			1	86400000			1	1623207504012	1623207511936	1623207526932	22920	15038		97.0	0.4	561688576	2442944512	561688576	2442944512	495497552	151402978	45979	36993	6506	32768	3279	117	/scratch1/btsheal/work/0a/d0083f0a0be748ef094988cac8fd24			gene-set-011	13	650	164
